,frame,image_id,colony_area,cell_count,cell_area,cell_length,medium
7434,12,1158,8313.727948920925,32,6590.5,738.6825675892683,Pyruvate-MOPS
7435,13,1158,9349.299360398689,35,7398.0,836.8987330427733,Pyruvate-MOPS
7436,14,1158,10588.99709061323,40,8285.5,933.0841568174919,Pyruvate-MOPS
7437,15,1158,12626.078861805609,47,9762.5,1098.9395118614805,Pyruvate-MOPS
7438,16,1158,13950.154491293191,49,10880.5,1218.3728760320591,Pyruvate-MOPS
7439,17,1158,15468.889259942824,52,12130.5,1351.8097957139487,Pyruvate-MOPS
7440,18,1158,17031.435412598992,55,13188.0,1472.358079280465,Pyruvate-MOPS
7441,19,1158,19002.72483087047,63,14583.0,1623.5469065828456,Pyruvate-MOPS
7442,20,1158,22295.83399007465,83,16868.5,1910.512372240974,Pyruvate-MOPS
7443,21,1158,25262.56685031421,95,18613.5,2119.4833729093707,Pyruvate-MOPS
7444,22,1158,27323.401105659144,97,20177.5,2300.27980790479,Pyruvate-MOPS
7445,23,1158,29797.492745725835,107,22611.0,2584.3284230604345,Pyruvate-MOPS
7446,24,1158,33156.22068673424,118,25044.5,2872.3340239882436,Pyruvate-MOPS
7447,25,1158,35532.455492182446,129,27135.5,3126.613984420314,Pyruvate-MOPS
7448,26,1158,39688.190340562,150,30305.5,3519.5795649790766,Pyruvate-MOPS
7449,27,1158,44288.40097576594,168,33541.5,3892.5014219316267,Pyruvate-MOPS
7450,28,1158,49649.00802580923,189,37127.5,4338.375129091434,Pyruvate-MOPS
7451,29,1158,54469.33197880308,204,41337.0,4824.722494830118,Pyruvate-MOPS
7452,30,1158,57460.24303897328,215,43914.5,5139.688170801637,Pyruvate-MOPS
7453,31,1158,63766.37391315264,239,47956.0,5602.467728274329,Pyruvate-MOPS
7454,32,1158,71418.33274529899,279,53719.0,6325.406700112031,Pyruvate-MOPS
7455,33,1158,79096.9146418756,314,59431.5,7004.515733719039,Pyruvate-MOPS
7456,34,1158,85357.08137904538,335,64544.0,7631.688300145854,Pyruvate-MOPS
7457,35,1158,95025.08420605502,370,71165.0,8414.70665461573,Pyruvate-MOPS
7458,36,1158,104325.53128136546,414,78275.0,9311.912257346527,Pyruvate-MOPS
7459,37,1158,114836.19987739089,452,85356.0,10134.077441083129,Pyruvate-MOPS
7460,38,1158,125496.43915644544,498,94046.0,11160.136974931422,Pyruvate-MOPS
7461,39,1158,136753.5926167398,561,103648.0,12312.000091462112,Pyruvate-MOPS
7462,40,1158,149893.51361212,600,113285.0,13480.765259930115,Pyruvate-MOPS
7463,41,1158,162640.14586629416,646,122865.0,14587.095858439754,Pyruvate-MOPS
7464,42,1158,173378.98496720812,699,134150.5,15872.031284873687,Pyruvate-MOPS
7465,43,1158,187384.29719368476,759,145790.0,17265.38395800043,Pyruvate-MOPS
7466,44,1158,202085.35778959136,840,158192.5,18763.097668159262,Pyruvate-MOPS
7467,45,1158,217778.33734127943,911,170782.5,20364.332694481698,Pyruvate-MOPS
7468,46,1158,236263.54316746877,1008,185250.5,22133.062409713653,Pyruvate-MOPS
7469,47,1158,254226.781342672,1102,200224.5,24066.936709662572,Pyruvate-MOPS
7470,48,1158,274546.8583674034,1188,215185.0,25975.53738073866,Pyruvate-MOPS
7471,49,1158,289566.1840372426,1276,231299.5,27963.925493117174,Pyruvate-MOPS
7472,0,1162,2303.906837151604,8,1940.0,201.6516786359855,Pyruvate-MOPS
7473,1,1162,2490.31301500689,8,2152.5,222.8842238393866,Pyruvate-MOPS
7474,2,1162,2739.5496843780275,8,2376.0,244.71964472701262,Pyruvate-MOPS
7475,3,1162,3111.136797126412,10,2612.5,277.42262087061545,Pyruvate-MOPS
7476,4,1162,3604.685325933781,13,2937.5,321.8018674341948,Pyruvate-MOPS
7477,5,1162,4159.550973945766,14,3399.0,372.53941261911575,Pyruvate-MOPS
7478,6,1162,4381.663454872862,18,3575.5,395.0957526566119,Pyruvate-MOPS
7479,7,1162,5023.548786250274,21,4120.5,459.2432496953907,Pyruvate-MOPS
7480,8,1162,6106.784985536368,25,4796.5,534.8006231456782,Pyruvate-MOPS
7481,9,1162,6476.399487128063,26,5235.5,593.5895855711209,Pyruvate-MOPS
7482,10,1162,7112.6085131574,27,5779.0,646.6437229516663,Pyruvate-MOPS
7483,11,1162,7788.791769051211,30,6303.0,711.3749866048696,Pyruvate-MOPS
7484,12,1162,8680.252780423449,32,7009.0,789.017407246506,Pyruvate-MOPS
7485,13,1162,9433.68243949881,36,7619.5,858.8223172876741,Pyruvate-MOPS
7486,14,1162,11813.501904974266,48,9088.5,1029.6289691586276,Pyruvate-MOPS
7487,15,1162,13332.720061085349,53,10143.0,1146.2296572093685,Pyruvate-MOPS
7488,16,1162,14891.25323311381,58,11667.5,1324.6373607947467,Pyruvate-MOPS
7489,17,1162,16266.338587026055,60,12792.0,1437.0232960939968,Pyruvate-MOPS
7490,18,1162,18331.40150608077,63,14385.0,1615.4235034854462,Pyruvate-MOPS
7491,19,1162,20946.86771511092,74,16238.5,1821.1152526082083,Pyruvate-MOPS
7492,20,1162,23274.657160902083,86,17687.0,2011.626265526993,Pyruvate-MOPS
7493,21,1162,26542.56394927137,99,20002.0,2290.3047799585534,Pyruvate-MOPS
7494,22,1162,29794.504063560315,113,22452.5,2555.3311148293164,Pyruvate-MOPS
7495,23,1162,33162.23501188467,121,25019.0,2838.845032910135,Pyruvate-MOPS
7496,24,1162,36132.61208990003,132,27415.0,3123.639059416424,Pyruvate-MOPS
7497,25,1162,39640.26715239722,144,30229.0,3456.384385795923,Pyruvate-MOPS
7498,26,1162,43259.440938092834,157,32971.5,3788.1104464901646,Pyruvate-MOPS
7499,27,1162,49957.64639797511,190,37370.0,4296.995039646891,Pyruvate-MOPS
7500,28,1162,55147.45495876427,210,41079.5,4757.337040991835,Pyruvate-MOPS
7501,29,1162,60321.81246689245,231,45051.5,5250.860619519873,Pyruvate-MOPS
7502,30,1162,65570.82769884387,244,49328.0,5735.29458940667,Pyruvate-MOPS
7503,31,1162,72364.987233994,266,54353.5,6266.925479825818,Pyruvate-MOPS
7504,32,1162,78460.77316532258,289,58931.5,6815.157090863433,Pyruvate-MOPS
7505,33,1162,86398.75941886741,322,64564.0,7502.629279061274,Pyruvate-MOPS
7506,34,1162,94928.12572501086,364,70732.5,8287.474268408545,Pyruvate-MOPS
7507,35,1162,104278.57185254904,406,77670.5,9111.752723313775,Pyruvate-MOPS
7508,36,1162,113118.55712631677,448,85499.0,10051.91075102995,Pyruvate-MOPS
7509,37,1162,123886.36144893285,487,93415.0,11036.69567041055,Pyruvate-MOPS
7510,38,1162,132719.73879290832,514,101290.0,11911.768512329983,Pyruvate-MOPS
7511,39,1162,143981.26041498466,557,109334.0,12893.71748293702,Pyruvate-MOPS
7512,40,1162,156214.42096074077,615,118934.0,14073.740596972128,Pyruvate-MOPS
7513,41,1162,168969.17911512317,697,129563.0,15444.985554507177,Pyruvate-MOPS
7514,42,1162,184409.90368330144,769,141824.0,16867.27496638944,Pyruvate-MOPS
7515,43,1162,199978.41750374917,833,153917.0,18336.432781227246,Pyruvate-MOPS
7516,44,1162,218995.43655511067,912,168402.5,20083.66368316996,Pyruvate-MOPS
7517,45,1162,235267.4940591251,986,182573.5,21755.62655143601,Pyruvate-MOPS
7518,46,1162,254050.7622470148,1052,196458.0,23411.3450137273,Pyruvate-MOPS
7519,47,1162,270356.37790677464,1125,210824.0,25232.8388921225,Pyruvate-MOPS
7520,48,1162,288365.4006922189,1233,226863.0,27296.948517129134,Pyruvate-MOPS
7521,49,1162,308208.6596991292,1346,243328.5,29388.2500822724,Pyruvate-MOPS
7522,0,1166,2125.3292870914447,8,1921.0,201.11129879813555,Pyruvate-MOPS
7523,1,1166,2525.744836674421,10,2186.0,227.4682237510606,Pyruvate-MOPS
7524,2,1166,2776.1629181259777,10,2413.0,248.59489824788457,Pyruvate-MOPS
7525,3,1166,3087.0143735418856,12,2732.0,288.7161042475153,Pyruvate-MOPS
7526,4,1166,3399.6289258601446,13,3019.0,316.8700729163423,Pyruvate-MOPS
7527,5,1166,3649.6309334101934,14,3224.5,347.1290451853271,Pyruvate-MOPS
7528,6,1166,4282.062840012073,16,3638.5,385.4515256745097,Pyruvate-MOPS
7529,7,1166,4782.599079072563,20,3971.5,431.7775659015823,Pyruvate-MOPS
7530,8,1166,5401.06483869275,23,4449.0,490.32117750314126,Pyruvate-MOPS
7531,9,1166,6181.419895524559,25,5142.0,550.9639157846157,Pyruvate-MOPS
7532,10,1166,6672.955440727586,25,5572.0,601.4340904705892,Pyruvate-MOPS
7533,11,1166,7956.482975158968,29,6418.5,689.8272717765377,Pyruvate-MOPS
7534,12,1166,8902.184356764714,32,7028.0,759.1202116214299,Pyruvate-MOPS
7535,13,1166,9823.200057708877,35,7739.5,844.4727194896938,Pyruvate-MOPS
7536,14,1166,10476.989835757571,38,8408.5,914.4881569062933,Pyruvate-MOPS
7537,15,1166,11711.00213600794,43,9368.0,1025.2592822472914,Pyruvate-MOPS
7538,16,1166,13195.46151556282,48,10401.5,1152.186325644332,Pyruvate-MOPS
7539,17,1166,14970.831129483704,53,11602.0,1278.385554941409,Pyruvate-MOPS
7540,18,1166,16825.732266126357,56,12938.5,1423.628324697159,Pyruvate-MOPS
7541,19,1166,19222.09293925858,68,14358.5,1590.6446523974437,Pyruvate-MOPS
7542,20,1166,21054.611417564483,72,15841.5,1746.4432715816351,Pyruvate-MOPS
7543,21,1166,24158.591736689857,89,17898.0,1998.8025321528476,Pyruvate-MOPS
7544,22,1166,26371.91426881995,97,19801.0,2206.620843549191,Pyruvate-MOPS
7545,23,1166,28575.845364407585,105,21714.5,2429.410520960542,Pyruvate-MOPS
7546,24,1166,30809.622860442447,111,23429.5,2640.104178236844,Pyruvate-MOPS
7547,25,1166,33999.90683484876,123,25812.5,2916.4945973304416,Pyruvate-MOPS
7548,26,1166,37803.72179289865,144,28800.5,3301.108540076399,Pyruvate-MOPS
7549,27,1166,42354.101617894885,159,31918.5,3663.469954569068,Pyruvate-MOPS
7550,28,1166,45712.03388158689,179,34939.0,4061.082977853573,Pyruvate-MOPS
7551,29,1166,50138.8570427823,195,38303.0,4458.997477225119,Pyruvate-MOPS
7552,30,1166,55504.26526332146,215,42502.5,4918.641819875774,Pyruvate-MOPS
7553,31,1166,62171.85511453514,237,46809.5,5444.6271723520595,Pyruvate-MOPS
7554,32,1166,67657.82737284324,256,50952.0,5922.938263993487,Pyruvate-MOPS
7555,33,1166,74686.24101732552,293,55902.0,6543.29662566081,Pyruvate-MOPS
7556,34,1166,81272.46022448277,320,61609.0,7190.146132324653,Pyruvate-MOPS
7557,35,1166,88800.57812903193,346,67652.0,7901.101528114748,Pyruvate-MOPS
7558,36,1166,95928.7382041929,371,73346.5,8558.257063640069,Pyruvate-MOPS
7559,37,1166,104619.06896825873,409,80177.5,9375.64101490653,Pyruvate-MOPS
7560,38,1166,114383.92487595922,457,87496.5,10279.221815769642,Pyruvate-MOPS
7561,39,1166,123790.15614015242,493,94933.0,11149.533304547376,Pyruvate-MOPS
7562,40,1166,139168.17855473276,543,103408.5,12205.030299413083,Pyruvate-MOPS
7563,41,1166,147013.48653738736,598,112085.5,13275.148601949337,Pyruvate-MOPS
7564,42,1166,156312.733168981,658,122372.0,14581.281030543078,Pyruvate-MOPS
7565,43,1166,166228.05659228482,706,131797.5,15772.99803797146,Pyruvate-MOPS
7566,44,1166,176589.07469232086,746,140992.5,16937.387123435936,Pyruvate-MOPS
7567,45,1166,191819.37066407668,808,153463.5,18360.31781709229,Pyruvate-MOPS
7568,46,1166,206545.2410789324,893,165699.0,19908.00533310979,Pyruvate-MOPS
7569,47,1166,223374.77280159676,970,177755.0,21405.584345506406,Pyruvate-MOPS
7570,48,1166,239725.7798132965,1066,190321.0,23129.468057358557,Pyruvate-MOPS
7571,49,1166,255904.88372304657,1141,202843.5,24679.664868096013,Pyruvate-MOPS
7572,0,1170,2162.267754328437,8,1862.5,203.31654375601633,Pyruvate-MOPS
7573,1,1170,2387.7235008808784,8,2062.5,224.41495886717914,Pyruvate-MOPS
7574,2,1170,2693.381921154447,10,2281.5,253.04524186936302,Pyruvate-MOPS
7575,3,1170,2953.0623884499078,11,2517.5,278.4954046589413,Pyruvate-MOPS
7576,4,1170,3289.6997382291597,12,2820.0,306.8894674064303,Pyruvate-MOPS
7577,5,1170,3673.072185673751,14,3096.0,342.8799308795465,Pyruvate-MOPS
7578,6,1170,4225.594807578251,17,3496.0,385.74994899461456,Pyruvate-MOPS
7579,7,1170,4685.934982427396,19,3852.5,434.81410041555915,Pyruvate-MOPS
7580,8,1170,5196.793873071205,19,4273.5,474.3992366832581,Pyruvate-MOPS
7581,9,1170,5827.57686560601,22,4783.5,530.2601024476274,Pyruvate-MOPS
7582,10,1170,6538.397322381847,23,5402.5,601.8516156370888,Pyruvate-MOPS
7583,11,1170,7353.245960129891,26,5917.5,656.0239107804381,Pyruvate-MOPS
7584,12,1170,8907.850578951184,33,6748.0,756.4449322316137,Pyruvate-MOPS
7585,13,1170,10302.412762579042,40,7705.0,872.3030380711475,Pyruvate-MOPS
7586,14,1170,11814.248650874011,44,8726.5,1000.1415552980285,Pyruvate-MOPS
7587,15,1170,13352.953330518212,44,9588.0,1083.3636172708852,Pyruvate-MOPS
7588,16,1170,14564.96714191744,46,10549.5,1195.3938130663348,Pyruvate-MOPS
7589,17,1170,15495.36078212224,47,11400.5,1283.8155371787561,Pyruvate-MOPS
7590,18,1170,16651.812861194834,60,12665.5,1461.3358605690566,Pyruvate-MOPS
7591,19,1170,18265.47107516229,69,13937.0,1615.9021596566445,Pyruvate-MOPS
7592,20,1170,20172.352199526504,80,15662.0,1805.8817412523688,Pyruvate-MOPS
7593,21,1170,22171.455528343096,86,17341.5,2021.2230729832306,Pyruvate-MOPS
7594,22,1170,24146.62364216009,93,18903.0,2192.7542082446753,Pyruvate-MOPS
7595,23,1170,26154.64203558769,99,20561.5,2385.2183891127347,Pyruvate-MOPS
7596,24,1170,29060.463638057,111,22598.5,2630.060947512284,Pyruvate-MOPS
7597,25,1170,32933.61841908237,134,25165.5,2939.0714305433644,Pyruvate-MOPS
7598,26,1170,35254.28351314925,142,27008.5,3190.0642567995574,Pyruvate-MOPS
7599,27,1170,38331.95476298989,156,29726.5,3513.903995028332,Pyruvate-MOPS
7600,28,1170,42256.24291282776,175,32644.0,3887.149103999558,Pyruvate-MOPS
7601,29,1170,45242.73617436621,183,35517.5,4209.389543011201,Pyruvate-MOPS
7602,30,1170,49632.22049974953,200,38722.0,4618.255790492256,Pyruvate-MOPS
7603,31,1170,54176.70358937327,215,42349.0,5034.550707396981,Pyruvate-MOPS
7604,32,1170,60313.71419016784,250,46845.0,5560.2690339019455,Pyruvate-MOPS
7605,33,1170,66678.56009471556,276,51702.5,6148.58142625646,Pyruvate-MOPS
7606,34,1170,72501.72499942128,305,56697.0,6778.641098655851,Pyruvate-MOPS
7607,35,1170,79027.54148888122,329,62407.5,7452.175732431744,Pyruvate-MOPS
7608,36,1170,87549.68940345431,369,68176.5,8217.478462063178,Pyruvate-MOPS
7609,37,1170,95154.40812374838,400,74551.0,8926.704709600546,Pyruvate-MOPS
7610,38,1170,101548.64659005824,426,79433.0,9588.750313749635,Pyruvate-MOPS
7611,39,1170,110700.82665084816,466,86297.0,10451.809230206918,Pyruvate-MOPS
7612,40,1170,120120.77211244951,508,94414.5,11447.945578040719,Pyruvate-MOPS
7613,41,1170,130693.05908727564,565,102791.0,12400.67403920808,Pyruvate-MOPS
7614,42,1170,141345.45102202205,613,112426.0,13474.999688490296,Pyruvate-MOPS
7615,43,1170,152766.6645801015,663,121607.5,14632.860939083517,Pyruvate-MOPS
7616,44,1170,164532.4520199122,728,131243.0,15925.665485264131,Pyruvate-MOPS
7617,45,1170,175745.34498809872,786,141518.5,17171.820101964182,Pyruvate-MOPS
7618,46,1170,189367.78986430232,840,152992.0,18555.879555113162,Pyruvate-MOPS
7619,47,1170,204878.6134012115,912,164714.5,20062.47600793006,Pyruvate-MOPS
7620,48,1170,218085.5710521429,969,176031.0,21459.82668039493,Pyruvate-MOPS
7621,49,1170,236491.99786283745,1051,190863.0,23214.39733831344,Pyruvate-MOPS
7622,0,1174,2557.652252889101,9,2447.5,570.5918748966844,Pyruvate-MOPS
7623,1,1174,1444.86239309769,4,1298.0,128.02371449400886,Pyruvate-MOPS
7624,2,1174,2039.4997193322924,6,1692.0,169.26313806088305,Pyruvate-MOPS
7625,3,1174,2027.456279946462,6,1705.5,168.09680203521071,Pyruvate-MOPS
7626,4,1174,2515.469468479714,9,1997.5,203.1394760658828,Pyruvate-MOPS
7627,5,1174,2751.253179045976,11,2171.5,228.24257254668703,Pyruvate-MOPS
7628,6,1174,3065.9795220324886,12,2416.0,255.52078424644392,Pyruvate-MOPS
7629,7,1174,3220.02666571652,12,2582.5,275.81735098773095,Pyruvate-MOPS
7630,8,1174,3512.621363166516,12,2841.5,300.19972236640746,Pyruvate-MOPS
7631,9,1174,3808.980966439645,14,3074.5,328.07028425984936,Pyruvate-MOPS
7632,10,1174,4187.139050380589,15,3389.5,362.5657931605144,Pyruvate-MOPS
7633,11,1174,4598.53305518243,16,3698.5,394.41021720921856,Pyruvate-MOPS
7634,12,1174,5212.780743604759,19,4119.0,451.9801005155117,Pyruvate-MOPS
7635,13,1174,6015.748956567928,21,4563.0,492.83176780218713,Pyruvate-MOPS
7636,14,1174,6851.512494902767,23,5188.5,564.3164763042357,Pyruvate-MOPS
7637,15,1174,7243.703246260353,24,5567.0,599.8209748162077,Pyruvate-MOPS
7638,16,1174,8368.719020739489,28,6254.0,682.2580262447333,Pyruvate-MOPS
7639,17,1174,8993.999189655093,30,6895.5,754.5705264026188,Pyruvate-MOPS
7640,18,1174,10144.172788779746,36,7629.5,852.3115884335671,Pyruvate-MOPS
7641,19,1174,11397.920851193225,41,8547.0,946.68683521694,Pyruvate-MOPS
7642,20,1174,12532.557513498512,44,9379.5,1044.8560833596457,Pyruvate-MOPS
7643,21,1174,13625.119522337043,47,10219.5,1139.9499851461358,Pyruvate-MOPS
7644,22,1174,14775.498559039872,48,11250.0,1246.9584041785247,Pyruvate-MOPS
7645,23,1174,16562.34578238422,55,12323.5,1374.3437526444973,Pyruvate-MOPS
7646,24,1174,18253.857784613705,63,13680.5,1534.1121437442632,Pyruvate-MOPS
7647,25,1174,19604.22925254469,73,14804.5,1687.095254204277,Pyruvate-MOPS
7648,26,1174,22553.257394857992,85,16758.0,1922.4719730367801,Pyruvate-MOPS
7649,27,1174,24448.337468685804,88,18244.0,2081.9468611713833,Pyruvate-MOPS
7650,28,1174,26358.32274998745,93,19883.5,2265.6205599516434,Pyruvate-MOPS
7651,29,1174,28740.590256506144,100,21587.0,2465.296656964648,Pyruvate-MOPS
7652,30,1174,31634.117821112537,114,23420.0,2685.6816099257285,Pyruvate-MOPS
7653,31,1174,34880.34355520962,129,25873.5,2965.3301743430857,Pyruvate-MOPS
7654,32,1174,38393.60429237753,144,28772.5,3311.746996232051,Pyruvate-MOPS
7655,33,1174,42161.157943192855,159,31712.5,3675.68578170912,Pyruvate-MOPS
7656,34,1174,45357.43764151966,172,34506.5,4007.686237845047,Pyruvate-MOPS
7657,35,1174,50272.95261735561,188,38257.5,4467.828330640114,Pyruvate-MOPS
7658,36,1174,55468.32842952479,217,42293.5,4931.553307873679,Pyruvate-MOPS
7659,37,1174,60555.365437365246,239,45728.0,5348.772534883321,Pyruvate-MOPS
7660,38,1174,66838.72561366495,264,50523.0,5948.743426837944,Pyruvate-MOPS
7661,39,1174,73217.0292958999,292,55616.0,6530.360162848909,Pyruvate-MOPS
7662,40,1174,78944.70431834538,309,60462.0,7093.162786268762,Pyruvate-MOPS
7663,41,1174,84960.55737973837,333,65414.0,7676.254599558359,Pyruvate-MOPS
7664,42,1174,91708.59713894388,362,71497.5,8385.269865328071,Pyruvate-MOPS
7665,43,1174,100204.40165072592,403,78108.5,9160.315165682616,Pyruvate-MOPS
7666,44,1174,109011.60285469927,450,85401.0,10036.942359381797,Pyruvate-MOPS
7667,45,1174,119221.98995967336,495,93358.0,10987.674287152122,Pyruvate-MOPS
7668,46,1174,129343.95100764776,533,101643.0,11945.149263088979,Pyruvate-MOPS
7669,47,1174,139364.63315723266,578,110119.5,12942.41784545537,Pyruvate-MOPS
7670,48,1174,152093.25920321056,623,119807.0,14143.177926678083,Pyruvate-MOPS
7671,49,1174,165295.7826956727,685,128329.0,15314.788277972757,Pyruvate-MOPS
7672,0,1179,1577.0037539057084,5,1416.0,144.18642487953625,Pyruvate-MOPS
7673,1,1179,1759.9825949957012,5,1542.0,159.0521903823329,Pyruvate-MOPS
7674,2,1179,2269.914321334334,7,1828.5,183.46040981026914,Pyruvate-MOPS
7675,3,1179,2266.288310526172,9,1934.0,206.29682202386812,Pyruvate-MOPS
7676,4,1179,2566.235675532138,10,2109.0,226.76473295918322,Pyruvate-MOPS
7677,5,1179,3138.331787699193,12,2422.0,253.34563309413798,Pyruvate-MOPS
7678,6,1179,3550.5834951812285,13,2657.0,278.88684748273573,Pyruvate-MOPS
7679,7,1179,3750.823969896592,14,2853.5,308.9424015953391,Pyruvate-MOPS
7680,8,1179,3992.397586865351,14,3062.5,329.5692674327434,Pyruvate-MOPS
7681,9,1179,4644.097959267383,17,3468.0,378.5154996391085,Pyruvate-MOPS
7682,10,1179,4949.629658042977,17,3754.0,406.466733978348,Pyruvate-MOPS
7683,11,1179,5374.499379752378,18,4091.5,443.45859983491937,Pyruvate-MOPS
7684,12,1179,5984.173572560132,21,4549.0,499.2526183972138,Pyruvate-MOPS
7685,13,1179,6493.974214703019,23,4977.0,544.3499720493319,Pyruvate-MOPS
7686,14,1179,7356.375219156122,25,5590.5,609.2216957999873,Pyruvate-MOPS
7687,15,1179,8230.951666946785,30,6282.0,687.2078509638902,Pyruvate-MOPS
7688,16,1179,9330.195964554156,35,7101.0,790.2165200910191,Pyruvate-MOPS
7689,17,1179,10426.708369936112,36,7954.0,873.5870444132194,Pyruvate-MOPS
7690,18,1179,11692.147953670996,41,8970.5,988.9629729456184,Pyruvate-MOPS
7691,19,1179,13521.894749327896,48,10349.0,1163.8621012149597,Pyruvate-MOPS
7692,20,1179,14904.831189845429,55,11335.5,1296.7244093341753,Pyruvate-MOPS
7693,21,1179,16324.033091110636,61,12433.5,1420.2393702296802,Pyruvate-MOPS
7694,22,1179,18842.41282923522,73,14293.5,1639.7626822456511,Pyruvate-MOPS
7695,23,1179,20797.540237289115,78,15660.5,1789.4531295969841,Pyruvate-MOPS
7696,24,1179,22902.630133758943,85,17499.0,2011.815670131565,Pyruvate-MOPS
7697,25,1179,24833.62794786192,93,18991.0,2201.4261005628373,Pyruvate-MOPS
7698,26,1179,27470.232943975352,104,20871.5,2423.617359943674,Pyruvate-MOPS
7699,27,1179,31216.920448359408,120,23454.0,2719.964485685291,Pyruvate-MOPS
7700,28,1179,35514.57852540076,136,26171.0,3033.7849636047376,Pyruvate-MOPS
7701,29,1179,38362.56165691213,148,28997.5,3352.104330717956,Pyruvate-MOPS
7702,30,1179,41594.526077052265,159,31932.0,3682.3683766423915,Pyruvate-MOPS
7703,31,1179,44880.07219755317,171,34403.0,3972.301231778508,Pyruvate-MOPS
7704,32,1179,49495.20750857873,188,38076.0,4409.554426135562,Pyruvate-MOPS
7705,33,1179,53734.80117403137,201,41225.5,4755.969088983514,Pyruvate-MOPS
7706,34,1179,59628.34587714568,231,46018.5,5320.039283006128,Pyruvate-MOPS
7707,35,1179,64794.13581693276,252,49505.0,5717.24139109619,Pyruvate-MOPS
7708,36,1179,71055.29229485738,280,55085.5,6362.019158243141,Pyruvate-MOPS
7709,37,1179,75486.54133282357,307,59101.0,6935.235442837581,Pyruvate-MOPS
7710,38,1179,81865.09035380793,334,63821.5,7513.4253777176045,Pyruvate-MOPS
7711,39,1179,88471.09485778569,359,69168.0,8203.299867751808,Pyruvate-MOPS
7712,40,1179,95595.21409385376,395,75057.5,8868.514333322839,Pyruvate-MOPS
7713,41,1179,104334.28282787364,425,81456.0,9617.968197133856,Pyruvate-MOPS
7714,42,1179,113484.01183311798,466,88618.5,10506.89955386347,Pyruvate-MOPS
7715,43,1179,124420.59584458242,518,96745.5,11478.622138303217,Pyruvate-MOPS
7716,44,1179,135757.71404139517,584,106328.5,12677.79148295392,Pyruvate-MOPS
7717,45,1179,145609.43830875447,624,113954.5,13665.283392878364,Pyruvate-MOPS
7718,46,1179,156473.58346650604,668,122947.5,14766.428602990052,Pyruvate-MOPS
7719,47,1179,169024.4519358826,726,133481.5,16026.940742244695,Pyruvate-MOPS
7720,48,1179,180022.0808919775,779,142473.0,17177.39548330903,Pyruvate-MOPS
7721,49,1179,192764.56265641388,848,153625.0,18578.336254611484,Pyruvate-MOPS
7722,0,1183,3368.0643130685203,14,3060.5,632.0064998470503,Pyruvate-MOPS
7723,1,1183,2862.044931982411,12,2440.0,260.3704762615354,Pyruvate-MOPS
7724,2,1183,3220.2251846485306,13,2771.0,298.98081914759115,Pyruvate-MOPS
7725,3,1183,3480.72512338718,13,2989.0,322.11237820890943,Pyruvate-MOPS
7726,4,1183,3846.348166795913,14,3233.5,350.6170571364678,Pyruvate-MOPS
7727,5,1183,4235.217466710019,15,3543.0,379.7371102795088,Pyruvate-MOPS
7728,6,1183,4790.455534850364,19,3902.0,420.5525851753227,Pyruvate-MOPS
7729,7,1183,5568.697476550238,23,4424.5,486.6417818422883,Pyruvate-MOPS
7730,8,1183,6148.490894461516,24,4797.5,522.1491942753827,Pyruvate-MOPS
7731,9,1183,6844.957167412445,25,5388.5,587.325438960654,Pyruvate-MOPS
7732,10,1183,7541.601035155298,26,5886.0,635.1264972288191,Pyruvate-MOPS
7733,11,1183,8428.900292727165,30,6489.5,712.3830486499596,Pyruvate-MOPS
7734,12,1183,8973.97136073315,32,6956.5,764.5746452255327,Pyruvate-MOPS
7735,13,1183,10323.057618296703,39,7961.5,883.2755084476948,Pyruvate-MOPS
7736,14,1183,11199.418214205594,42,8662.5,964.6930836233731,Pyruvate-MOPS
7737,15,1183,12608.326620112171,47,9687.5,1091.066713872208,Pyruvate-MOPS
7738,16,1183,13821.94902332296,50,10698.0,1198.7639936439587,Pyruvate-MOPS
7739,17,1183,15206.055406277766,53,11759.0,1320.196409480622,Pyruvate-MOPS
7740,18,1183,16643.613935495203,60,12961.5,1450.658506780265,Pyruvate-MOPS
7741,19,1183,19141.913970441678,69,14399.0,1618.7511287331265,Pyruvate-MOPS
7742,20,1183,21099.96378201322,80,15889.0,1794.0980499754,Pyruvate-MOPS
7743,21,1183,23422.629619724237,87,17583.0,1989.2551739350042,Pyruvate-MOPS
7744,22,1183,25915.9769746089,95,19480.0,2204.1905676825068,Pyruvate-MOPS
7745,23,1183,28085.287254301657,101,21239.0,2419.964809459206,Pyruvate-MOPS
7746,24,1183,31276.30709440377,110,23631.0,2684.1911185019203,Pyruvate-MOPS
7747,25,1183,33717.48062074126,123,25511.0,2931.7451288962143,Pyruvate-MOPS
7748,26,1183,36967.04885310604,141,28105.0,3250.550441650888,Pyruvate-MOPS
7749,27,1183,41637.8494305411,156,31542.5,3631.713958840548,Pyruvate-MOPS
7750,28,1183,46065.3997044508,176,34718.5,4001.5893468972595,Pyruvate-MOPS
7751,29,1183,50916.66563840979,189,38255.0,4413.868348413657,Pyruvate-MOPS
7752,30,1183,55659.25702769781,207,42290.0,4839.60997793792,Pyruvate-MOPS
7753,31,1183,61453.2221382233,232,46295.5,5342.158996282243,Pyruvate-MOPS
7754,32,1183,67017.4360077806,254,50920.0,5900.362745060287,Pyruvate-MOPS
7755,33,1183,72234.20293542155,279,55071.0,6408.421907878332,Pyruvate-MOPS
7756,34,1183,81068.26835397223,316,61336.0,7149.144300299365,Pyruvate-MOPS
